,userID,movieID,rating
51757,334,8961,3.5
51765,334,33493,3.0
51773,334,46578,3.0
51775,334,48394,4.0
51776,334,48780,3.5
51777,334,49272,2.5
51779,334,50872,4.0
51782,334,52973,3.0
51788,334,55820,3.0
51789,334,56174,3.5
51791,334,58559,3.0
51793,334,59315,3.5
51795,334,59784,3.5
51796,334,60069,3.5
51802,334,63082,3.5
51804,334,69122,4.0
51806,334,72998,3.5
51807,334,74458,2.5
51808,334,76093,4.0
51837,336,1,4.0
51838,336,6,4.0
51839,336,47,4.5
51840,336,50,5.0
51841,336,70,4.0
51842,336,110,4.0
51843,336,150,4.0
51844,336,163,5.0
51845,336,168,4.0
51847,336,293,5.0
51848,336,296,5.0
51849,336,318,5.0
51850,336,356,4.5
51851,336,509,5.0
51852,336,527,4.0
51853,336,552,3.0
51854,336,589,5.0
51855,336,593,5.0
51857,336,858,4.0
51858,336,1246,4.5
51860,336,1380,2.5
51861,336,1625,3.5
51862,336,1704,4.0
51864,336,1784,5.0
51866,336,2028,4.0
51867,336,2268,4.0
51868,336,2324,5.0
51869,336,2329,4.5
51870,336,2353,3.5
51872,336,2502,5.0
51873,336,2571,5.0
51874,336,2699,3.5
51875,336,2762,4.5
51876,336,2858,5.0
51877,336,2959,4.5
51878,336,3114,4.0
51879,336,3147,4.5
51881,336,3623,4.5
51882,336,3948,5.0
51883,336,4886,5.0
51884,336,4973,5.0
51885,336,5445,5.0
51886,336,7153,4.5
51887,336,32587,4.0
51889,336,34162,4.0
51893,337,1,4.0
51894,337,3,4.0
51896,337,6,5.0
51897,337,7,3.0
51901,337,16,4.0
51902,337,17,4.0
51904,337,25,4.0
51907,337,32,4.0
51908,337,36,4.0
51910,337,47,5.0
51911,337,50,3.0
51912,337,62,3.0
51918,337,95,5.0
51920,337,104,5.0
51922,337,110,5.0
51925,337,141,3.0
51926,337,145,4.0
51927,337,168,4.0
51930,337,260,5.0
51931,337,266,5.0
51934,337,318,5.0
51935,337,350,5.0
51938,337,454,5.0
51940,337,553,3.0
51941,337,555,5.0
51944,337,648,5.0
51945,337,653,4.0
51948,337,708,5.0
51952,337,733,5.0
51953,337,736,5.0
51957,337,778,4.0
51958,337,780,5.0
51959,337,784,3.0
51960,337,786,5.0
51961,337,788,4.0
51966,337,1073,5.0
51967,337,1210,5.0
51968,337,1356,3.0
51969,337,1393,5.0
52009,339,1,4.0
52010,339,6,4.0
52011,339,16,4.5
52012,339,32,3.0
52013,339,47,4.5
52014,339,111,4.0
52015,339,150,4.0
52016,339,296,2.5
52019,339,318,4.0
52021,339,356,4.0
52022,339,364,4.0
52023,339,454,4.5
52024,339,457,4.0
52025,339,480,4.0
52026,339,527,5.0
52027,339,541,5.0
52028,339,592,2.5
52029,339,593,5.0
52030,339,608,5.0
52031,339,648,4.0
52032,339,750,5.0
52034,339,858,4.5
52035,339,904,4.5
52036,339,908,4.5
52037,339,924,5.0
52039,339,1097,3.5
52040,339,1101,2.5
52042,339,1193,5.0
52043,339,1198,5.0
52044,339,1203,4.0
52045,339,1206,5.0
52046,339,1213,4.5
52047,339,1214,4.0
52048,339,1219,4.0
52049,339,1221,4.5
52051,339,1230,4.0
52055,339,1247,3.0
52056,339,1252,4.5
52057,339,1258,5.0
52058,339,1259,5.0
52059,339,1265,5.0
52060,339,1270,4.0
52062,339,1291,4.0
52063,339,1466,4.0
52064,339,1527,2.5
52065,339,1580,2.0
52066,339,1584,5.0
52068,339,1617,5.0
52069,339,1625,4.0
52070,339,1653,5.0
52072,339,1682,4.5
52073,339,1721,4.0
52074,339,1732,5.0
52076,339,1784,4.0
52079,339,1997,4.0
52081,339,2028,5.0
52085,339,2324,5.0
52086,339,2355,3.5
52087,339,2502,4.5
52088,339,2706,5.0
52089,339,2712,5.0
52090,339,2716,2.5
52091,339,2762,4.5
52092,339,2791,3.5
52093,339,2858,5.0
52094,339,2959,4.0
52097,339,3147,5.0
52099,339,3160,4.5
52104,339,3471,4.0
52105,339,3535,5.0
52106,339,3578,5.0
52108,339,3751,4.5
52109,339,3949,3.5
52111,339,3996,3.0
52113,339,4022,5.0
52117,339,4226,4.5
52118,339,4262,4.5
52120,339,4306,4.0
52123,339,4370,5.0
52125,339,4720,5.0
52126,339,4848,5.0
52128,339,4878,4.5
52129,339,4886,4.0
52130,339,4896,2.5
52131,339,4973,5.0
52133,339,4993,3.5
52134,339,4995,5.0
52136,339,5218,4.0
52137,339,5445,5.0
52139,339,5502,4.5
52141,339,5618,5.0
52145,339,5816,2.5
52146,339,5952,4.0
52147,339,5989,5.0
52150,339,6016,5.0
52152,339,6377,4.0
52153,339,6502,4.0
52154,339,6539,3.0
52156,339,6711,4.0
52161,339,7143,4.5
52162,339,7153,4.0
52166,339,7361,4.5
52170,339,8368,2.5
52174,339,8644,4.5
52176,339,8874,3.0
52179,339,8961,4.0
52184,339,33679,3.0
52185,339,33794,3.5
52187,339,34162,3.5
52188,339,35836,4.0
52192,339,40815,2.5
52194,339,41566,3.0
52197,339,44191,4.0
52204,339,45722,3.0
52207,339,48385,4.5
52208,339,48394,2.5
52209,339,48516,4.5
52210,339,48774,3.0
52211,339,48780,5.0
52212,339,49530,4.0
52214,339,51255,2.5
52219,339,53125,3.5
52221,339,54001,2.5
52222,339,54503,4.5
52229,339,55820,5.0
52231,339,56174,4.5
52232,339,56367,3.5
52238,339,58559,3.0
52241,339,59315,3.5
52242,339,60069,4.5
52248,339,63082,5.0
52256,339,68157,3.5
52258,339,68358,4.0
52259,339,68954,3.0
52260,339,69122,3.5
52264,339,69844,2.5
52265,339,70286,3.0
52270,339,72998,3.0
52271,339,74458,5.0
52274,339,76093,2.0
52276,339,78499,4.0
52278,339,79132,5.0
52280,339,80463,3.0
52286,339,81845,4.0
52303,339,89745,3.0
52311,339,91529,3.0
52325,339,99114,3.0
52339,339,106782,5.0
52342,339,109374,4.0
52343,339,109487,5.0
52355,339,122904,2.0
52408,341,1,5.0
52409,341,356,3.5
52410,341,380,4.5
52411,341,435,3.0
52412,341,480,2.0
52413,341,788,3.5
52414,341,1036,4.0
52415,341,1270,3.5
52416,341,1370,4.0
52418,341,2502,4.5
52422,341,3751,3.5
52424,341,4025,4.5
52425,341,4447,4.0
52426,341,4816,4.0
52427,341,5218,3.5
52428,341,5459,3.0
52429,341,5816,4.0
52431,341,6373,3.0
52433,341,6863,3.0
52437,341,56174,4.0
52440,341,69122,2.5
52441,341,74458,5.0
52448,341,109374,4.0
52461,342,223,5.0
52462,342,288,3.0
52464,342,733,4.0
52467,342,1198,4.0
52469,342,1270,4.0
52477,342,2355,4.0
52480,342,2395,3.0
52486,342,2599,2.0
52489,342,2683,3.0
52491,342,2699,3.0
52492,342,2701,2.0
52493,342,2706,4.0
52505,342,2959,4.0
52508,342,2987,3.0
52513,342,3175,1.0
52526,343,50,4.5
52527,343,260,3.0
52528,343,296,4.5
52529,343,318,4.5
52530,343,527,5.0
52531,343,541,4.5
52532,343,593,4.5
52533,343,858,3.0
52534,343,1089,4.5
52535,343,1196,3.0
52536,343,1198,4.5
52537,343,1200,3.5
52538,343,1203,4.5
52539,343,1213,5.0
52540,343,1214,4.0
52541,343,1221,3.0
52543,343,1617,4.0
52544,343,2329,4.0
52545,343,2571,5.0
52547,343,2858,4.0
52548,343,2959,5.0
52552,343,4226,5.0
52554,343,4878,4.5
52555,343,4993,5.0
52557,343,5618,3.0
52559,343,5952,5.0
52561,343,6016,5.0
52562,343,7153,4.5
52567,343,8961,4.5
52571,343,35836,5.0
52573,343,48394,2.0
52574,343,48516,4.5
52575,343,50872,3.5
52576,343,51255,4.0
52579,343,54503,5.0
52583,343,55820,4.5
52584,343,56367,4.5
52585,344,110,4.5
52586,344,260,5.0
52587,344,316,3.5
52588,344,318,5.0
52589,344,356,5.0
52590,344,380,5.0
52591,344,586,5.0
52592,344,736,4.5
52593,344,1210,5.0
52594,344,1214,1.0
52595,344,1265,5.0
52596,344,1270,5.0
52597,344,2012,5.0
52598,344,2028,4.0
52599,344,2353,5.0
52601,344,2571,5.0
52602,344,2617,2.0
52603,344,2628,5.0
52604,344,2701,4.5
52605,344,2712,4.0
52606,344,2762,3.0
52607,344,2858,5.0
52608,344,2916,5.0
52611,344,3147,5.0
52612,344,3160,3.0
52613,344,3793,5.0
52614,344,3897,3.0
52615,344,3948,2.5
52616,344,3949,0.5
52617,344,3996,3.0
52618,344,4011,4.0
52620,344,4022,3.0
52621,344,4034,2.0
52622,344,4226,1.5
52623,344,4306,5.0
52624,344,4720,1.0
52625,344,4848,1.5
52626,344,4878,2.0
52627,344,4973,4.0
52629,344,5299,1.0
52630,344,5418,4.0
52631,344,5459,4.5
52632,344,5502,1.0
52633,344,5618,4.5
52634,344,5989,4.0
52636,344,8360,5.0
52638,344,59315,4.5
52639,344,60069,3.5
52641,344,68954,5.0
52645,344,89745,4.5
52652,344,112852,5.0
52654,345,11,2.5
52655,345,32,3.5
52656,345,344,3.5
52662,345,924,4.0
52668,345,1127,3.5
52670,345,1200,4.5
52671,345,1203,5.0
52672,345,1214,5.0
52683,345,2791,4.0
52684,345,2858,4.0
52691,345,3489,4.0
52713,345,35836,3.5
52716,346,17,4.0
52717,346,47,3.5
52718,346,50,4.0
52719,346,111,4.0
52721,346,253,3.0
52722,346,293,4.0
52723,346,296,3.5
52727,346,337,3.5
52728,346,353,3.0
52729,346,357,4.5
52730,346,454,2.0
52731,346,480,2.5
52733,346,509,3.5
52735,346,527,3.5
52737,346,608,3.0
52739,346,750,4.5
52740,346,778,3.5
52741,346,858,4.0
52743,346,903,4.0
52744,346,904,4.5
52745,346,912,4.5
52746,346,923,4.0
52747,346,1080,4.0
52752,346,1193,4.0
52753,346,1206,4.0
52754,346,1208,4.5
52756,346,1219,5.0
52757,346,1221,3.5
52758,346,1225,4.0
52759,346,1230,4.5
52761,346,1240,2.5
52764,346,1252,4.5
52765,346,1258,3.5
52772,346,1617,3.5
52773,346,1625,2.5
52774,346,1704,3.5
52776,346,1968,4.0
52777,346,1997,4.0
52782,346,2321,3.5
52785,346,2395,4.0
52786,346,2396,3.0
52789,346,2683,2.0
52790,346,2712,4.0
52791,346,2762,3.5
52792,346,2858,4.5
52793,346,2959,3.5
52794,346,2997,2.5
52797,346,3160,4.5
52805,346,3535,3.5
52810,346,3949,3.0
52812,346,4025,1.0
52813,346,4262,3.5
52819,346,4816,3.0
52821,346,4878,4.0
52823,346,4973,3.0
52825,346,5481,2.0
52826,346,5618,4.0
52838,346,6711,3.5
52840,346,6874,4.0
52857,346,7438,4.0
52876,346,32587,2.5
52878,346,46578,4.0
52879,346,48394,4.5
52925,348,50,5.0
52926,348,111,5.0
52927,348,260,4.5
52928,348,296,5.0
52929,348,318,5.0
52930,348,527,5.0
52931,348,541,5.0
52932,348,590,4.0
52933,348,593,5.0
52934,348,608,5.0
52935,348,750,4.5
52936,348,858,5.0
52937,348,903,5.0
52938,348,912,5.0
52940,348,1136,4.5
52941,348,1196,5.0
52942,348,1208,5.0
52943,348,1213,4.5
52944,348,1221,5.0
52954,348,2324,5.0
52956,348,2329,5.0
52961,348,2858,5.0
52962,348,2959,5.0
52964,348,4226,5.0
52968,348,4973,5.0
52969,348,4993,5.0
52971,348,5669,4.0
52972,348,5952,5.0
52973,348,6016,5.0
52977,348,58559,4.5
52978,348,79132,5.0
53058,351,47,4.5
53059,351,296,4.5
53060,351,344,3.5
53061,351,356,4.5
53063,351,480,4.0
53065,351,593,4.5
53066,351,597,3.5
53067,351,778,4.5
53068,351,1073,4.0
53069,351,1193,3.5
53070,351,1704,4.5
53072,351,1721,4.0
53078,351,2571,4.0
53080,351,2762,4.0
53081,351,2959,4.0
53085,351,3949,5.0
53090,351,4226,4.0
53091,351,4239,4.0
53092,351,4246,3.0
53093,351,4262,3.5
53095,351,4720,3.5
53098,351,4878,3.5
53099,351,4963,4.0
53100,351,4993,4.0
53101,351,4995,4.5
53105,351,5952,4.0
53106,351,5956,4.0
53107,351,5989,4.0
53108,351,6016,4.0
53112,351,6377,3.0
53114,351,6539,4.0
53115,351,6874,3.0
53116,351,6942,3.5
53117,351,7153,4.0
53119,351,7361,3.5
53125,351,30707,3.5
53129,351,48516,5.0
53130,351,48780,4.0
53133,351,51662,4.0
53140,351,55820,4.0
53144,351,58559,3.5
53146,351,59784,3.5
53147,351,60069,4.0
53151,351,63082,3.5
53154,351,68157,3.5
53155,351,69122,3.5
53157,351,72998,2.5
53161,351,79132,4.0
53162,351,80463,4.5
53198,352,47,5.0
53199,352,50,5.0
53200,352,260,4.0
53201,352,296,5.0
53202,352,318,5.0
53203,352,329,4.0
53204,352,356,5.0
53205,352,527,5.0
53206,352,541,4.5
53207,352,590,5.0
53208,352,593,4.0
53209,352,924,4.0
53210,352,1080,5.0
53211,352,1089,5.0
53212,352,1196,4.0
53213,352,1198,4.0
53214,352,1200,4.0
53215,352,1206,3.5
53216,352,1213,3.5
53217,352,1214,5.0
53218,352,1222,4.0
53219,352,1258,5.0
53221,352,1466,4.0
53223,352,1527,3.5
53224,352,1544,3.0
53225,352,1552,4.0
53226,352,1580,2.5
53229,352,1608,4.0
53231,352,1625,4.5
53232,352,1641,3.5
53233,352,1676,3.0
53234,352,1682,3.0
53238,352,1704,3.5
53240,352,1721,4.0
53242,352,1732,4.0
53248,352,1923,3.0
53250,352,1997,4.5
53251,352,2006,3.0
53252,352,2028,4.5
53258,352,2324,5.0
53259,352,2329,4.5
53261,352,2353,2.5
53265,352,2542,5.0
53266,352,2571,4.5
53269,352,2628,3.5
53270,352,2683,1.5
53271,352,2701,2.0
53272,352,2706,4.5
53273,352,2712,5.0
53274,352,2762,4.0
53275,352,2858,5.0
53277,352,2959,5.0
53279,352,2997,3.0
53280,352,3052,4.0
53283,352,3147,5.0
53288,352,3408,4.0
53290,352,3471,5.0
53291,352,3481,3.0
53293,352,3535,4.0
53295,352,3578,4.0
53296,352,3717,3.0
53298,352,3751,3.0
53301,352,3793,3.0
53304,352,3977,2.5
53307,352,4011,5.0
53309,352,4018,3.0
53310,352,4025,3.0
53311,352,4034,4.5
53312,352,4226,5.0
53313,352,4306,3.0
53314,352,4973,3.0
53315,352,4993,5.0
53316,352,5952,5.0
53318,352,6502,5.0
53319,352,6539,4.0
53320,352,6870,4.5
53321,352,7153,5.0
53323,352,30707,4.0
53324,352,30793,3.0
53325,352,32587,3.0
53326,352,33493,4.0
53328,352,34162,3.5
53337,352,40815,4.0
53338,352,41566,3.0
53341,352,44191,4.0
53348,352,48394,3.0
53349,352,48516,4.5
53350,352,48780,3.5
53352,352,49530,5.0
53356,352,51662,4.0
53358,352,52973,3.5
53360,352,53125,4.0
53363,352,54001,4.0
53365,352,54286,3.0
53367,352,55820,3.0
53375,352,58559,3.5
53376,352,59315,3.0
53378,352,60069,5.0
53391,352,68157,5.0
53393,352,68954,4.0
53394,352,69844,4.0
53399,352,71535,5.0
53402,352,72998,5.0
53404,352,74458,5.0
53408,352,79132,5.0
53426,352,91500,4.0
53427,352,91529,4.0
53443,352,99114,4.5
53459,352,106782,5.0
53462,352,109487,5.0
53480,352,122904,2.5
53492,353,1,5.0
53493,353,2,4.0
53495,353,6,4.0
53497,353,10,3.0
53498,353,11,4.0
53499,353,19,4.0
53501,353,25,4.0
53502,353,32,5.0
53503,353,34,5.0
53504,353,39,1.0
53505,353,47,5.0
53507,353,70,4.0
53508,353,110,3.0
53512,353,145,3.0
53513,353,153,3.0
53514,353,158,3.0
53515,353,160,2.0
53516,353,161,5.0
53517,353,163,3.0
53518,353,165,5.0
53519,353,168,3.0
53520,353,172,2.0
53521,353,173,3.0
53523,353,185,4.0
53530,353,223,5.0
53531,353,225,3.0
53533,353,231,4.0
53538,353,253,3.0
53540,353,266,3.0
53544,353,288,3.0
53545,353,292,4.0
53546,353,293,5.0
53547,353,296,5.0
53549,353,316,3.0
53550,353,318,5.0
53556,353,344,5.0
53557,353,349,4.0
53558,353,353,3.0
53560,353,364,4.0
53561,353,367,3.0
53562,353,380,3.0
53564,353,420,1.0
53566,353,432,3.0
53567,353,434,3.0
53568,353,435,2.0
53569,353,442,2.0
53570,353,454,4.0
53571,353,457,5.0
53572,353,509,3.0
53573,353,552,2.0
53574,353,553,4.0
53575,353,555,4.0
53577,353,588,3.0
53578,353,590,4.0
53579,353,592,4.0
53580,353,593,5.0
53581,353,595,4.0
53582,354,10,3.5
53583,354,32,4.0
53584,354,34,3.5
53586,354,47,4.0
53587,354,50,4.5
53588,354,70,4.5
53589,354,111,4.0
53590,354,150,4.0
53591,354,165,4.0
53592,354,185,3.5
53593,354,225,3.5
53594,354,260,4.0
53595,354,296,4.5
53596,354,318,4.5
53597,354,344,2.5
53598,354,353,3.5
53599,354,356,4.5
53600,354,357,4.0
53601,354,377,4.0
53602,354,380,4.0
53603,354,454,3.5
53604,354,457,3.5
53605,354,466,3.0
53606,354,480,4.0
53607,354,509,4.0
53608,354,527,4.0
53610,354,586,3.0
53611,354,588,3.5
53612,354,589,4.5
53613,354,592,4.0
53614,354,593,4.0
53615,354,597,3.5
53616,354,648,4.0
53617,354,733,4.0
53618,354,750,3.0
53619,354,780,3.5
53620,354,858,4.0
53621,354,903,4.0
53622,354,924,3.5
53623,354,1035,4.0
53624,354,1036,4.0
53626,354,1089,4.0
53629,354,1097,4.0
53630,354,1101,4.0
53631,354,1196,4.0
53632,354,1201,4.0
53634,354,1208,3.5
53635,354,1210,4.0
53636,354,1214,4.0
53637,354,1219,4.0
53638,354,1222,3.5
53639,354,1225,4.5
53641,354,1240,4.0
53642,354,1265,4.0
53643,354,1270,4.0
53646,354,1380,4.0
53647,354,1393,3.5
53649,354,1407,4.0
53650,354,1527,4.0
53651,354,1552,3.5
53653,354,1573,4.0
53654,354,1580,3.5
53655,354,1584,4.0
53656,354,1608,3.5
53657,354,1610,3.5
53658,354,1625,3.5
53659,354,1639,4.0
53660,354,1645,3.5
53661,354,1676,4.5
53662,354,1682,4.5
53663,354,1704,4.0
53664,354,1721,4.0
53666,354,1732,4.0
53669,354,1917,3.5
53670,354,1923,4.0
53671,354,1954,4.0
53672,354,1961,4.0
53673,354,1968,4.0
53674,354,1997,4.0
53675,354,2000,3.5
53677,354,2006,3.5
53678,354,2011,3.0
53679,354,2028,3.5
53681,354,2115,3.5
53683,354,2167,3.5
53684,354,2268,3.5
53686,354,2321,4.0
53687,354,2324,4.5
53688,354,2329,4.5
53692,354,2470,3.5
53693,354,2502,4.0
53695,354,2571,4.0
53696,354,2572,4.0
53698,354,2628,3.5
53699,354,2692,4.5
53700,354,2699,3.5
53701,354,2700,2.5
53702,354,2701,3.5
53703,354,2706,4.0
53704,354,2710,3.0
53705,354,2716,4.0
53706,354,2762,3.5
53708,354,2858,4.0
53709,354,2916,3.5
53710,354,2947,4.0
53712,354,2959,4.5
53713,354,2985,4.5
53714,354,2987,4.0
53715,354,2997,3.5
53716,354,3033,3.5
53717,354,3147,3.5
53721,354,3471,2.0
53722,354,3489,3.5
53723,354,3527,4.0
53724,354,3578,3.5
53726,354,3623,2.0
53727,354,3717,3.5
53728,354,3793,4.0
53731,354,3949,4.0
53732,354,3977,3.0
53733,354,3994,3.0
53734,354,3996,4.0
53735,354,4018,3.5
53736,354,4027,3.5
53737,354,4239,4.5
53738,354,4246,3.5
53739,354,4262,4.5
53740,354,4306,4.0
53742,354,4447,3.5
53744,354,4776,4.0
53745,354,4878,4.5
53746,354,4963,3.5
53747,354,4973,4.5
53748,354,4995,4.0
53749,354,5218,3.5
53750,354,5349,4.0
53751,354,5378,3.0
53752,354,5418,4.0
53753,354,5445,3.5
53754,354,5459,3.0
53755,354,5669,4.0
53758,354,5956,4.0
53759,354,5989,4.0
53763,354,6365,1.0
53764,354,6373,3.0
53766,354,6874,4.5
53767,354,6934,2.5
53769,354,7147,4.5
53771,354,7361,4.0
53772,354,7438,4.0
53775,354,8360,3.5
53780,354,8644,3.5
53781,354,8665,4.0
53784,354,8961,4.0
53785,354,30707,4.0
53788,354,33493,4.0
53789,354,33679,3.5
53790,354,34162,3.5
53792,354,35836,3.5
53795,354,44191,3.5
53798,354,48385,3.0
53799,354,48516,4.0
53800,354,49272,4.5
53802,354,51662,3.5
53804,354,52973,4.0
53807,354,56174,3.0
53834,356,21,3.5
53835,356,50,3.5
53836,356,62,4.5
53838,356,104,3.0
53839,356,141,4.0
53840,356,158,3.0
53841,356,168,3.0
53844,356,208,4.0
53846,356,223,3.5
53847,356,266,4.0
53848,356,316,4.0
53849,356,318,4.5
53850,356,337,4.5
53851,356,344,1.5
53852,356,349,3.5
53853,356,356,4.0
53854,356,380,3.0
53856,356,454,3.0
53857,356,457,4.5
53858,356,485,2.5
53859,356,500,4.0
53861,356,541,4.5
53863,356,553,4.5
53865,356,733,4.5
53867,356,778,4.0
53870,356,912,5.0
53873,356,1036,3.0
53874,356,1080,5.0
53875,356,1089,5.0
53876,356,1136,4.0
53877,356,1148,5.0
53878,356,1197,4.0
53879,356,1198,4.0
53880,356,1206,4.0
53881,356,1208,5.0
53882,356,1220,5.0
53883,356,1222,4.5
53885,356,1234,4.0
53887,356,1246,5.0
53888,356,1247,5.0
53890,356,1259,3.5
53891,356,1265,4.0
53892,356,1270,5.0
53893,356,1291,4.5
53894,356,1307,4.5
53895,356,1370,4.0
53897,356,1466,4.0
53899,356,1500,5.0
53900,356,1527,5.0
53901,356,1573,4.0
53902,356,1584,3.0
53903,356,1610,4.0
53904,356,1639,4.0
53905,356,1641,4.5
53906,356,1653,4.5
53907,356,1676,3.0
53908,356,1682,3.0
53909,356,1704,4.5
53910,356,1732,5.0
53913,356,1777,4.5
53914,356,1784,4.0
53916,356,1923,3.5
53917,356,1968,3.5
53918,356,2005,4.0
53919,356,2011,4.5
53920,356,2012,4.5
53921,356,2028,4.0
53922,356,2115,3.5
53926,356,2291,4.0
53927,356,2321,3.5
53928,356,2353,3.0
53930,356,2395,3.5
53931,356,2502,3.5
53932,356,2542,4.0
53933,356,2571,4.0
53934,356,2572,4.0
53937,356,2599,3.0
53938,356,2657,5.0
53939,356,2671,3.0
53940,356,2692,5.0
53941,356,2706,3.5
53942,356,2712,3.5
53943,356,2716,5.0
53945,356,2762,4.0
53946,356,2797,4.0
53947,356,2804,4.0
53948,356,2858,4.0
53949,356,2918,5.0
53950,356,2959,5.0
53952,356,2997,4.0
53953,356,3052,4.0
53956,356,3147,4.0
53957,356,3160,4.0
53962,356,3253,4.5
53965,356,3421,5.0
53969,356,3471,3.5
53971,356,3481,4.0
53972,356,3552,5.0
53973,356,3578,4.0
53974,356,3623,3.0
53975,356,3753,4.0
53976,356,3793,3.5
53980,356,3897,5.0
53981,356,3949,5.0
53982,356,3977,2.5
53983,356,3994,4.0
53984,356,3996,3.5
53985,356,4011,4.5
53986,356,4027,4.0
53987,356,4034,4.0
53988,356,4226,5.0
53991,356,4370,3.5
53994,356,4878,5.0
53995,356,4973,5.0
53996,356,4979,4.0
53997,356,4993,3.5
53998,356,4995,3.5
54004,356,5349,3.5
54006,356,5418,3.5
54007,356,5445,3.5
54008,356,5502,3.5
54011,356,5618,4.0
54017,356,5952,3.5
54018,356,5989,3.5
54022,356,6333,3.0
54023,356,6365,4.0
54025,356,6378,4.0
54026,356,6539,3.0
54031,356,6863,3.5
54033,356,6934,4.0
54034,356,6942,3.0
54037,356,7143,3.5
54038,356,7153,3.5
54041,356,7361,5.0
54043,356,7438,3.5
54045,356,8636,2.5
54046,356,8644,4.0
54047,356,8665,4.0
54050,356,8874,5.0
54057,356,32587,3.5
54059,356,33794,5.0
54064,356,35836,5.0
54073,356,44191,3.5
54077,356,45499,3.0
54078,356,46578,5.0
54083,356,48385,2.5
54084,356,48516,4.0
54086,356,48774,5.0
54087,356,49272,4.0
54088,356,51255,4.5
54089,356,51662,3.0
54091,356,52973,3.5
54094,356,54503,5.0
54100,356,56367,3.5
54107,356,58559,5.0
54110,356,60069,3.5
54117,356,63082,4.0
54123,357,1,5.0
54124,357,2,3.0
54125,357,11,3.5
54126,357,16,3.5
54127,357,17,5.0
54128,357,19,2.0
54129,357,34,4.0
54130,357,36,3.5
54131,357,39,4.5
54132,357,50,5.0
54133,357,62,3.0
54135,357,110,4.0
54136,357,111,3.5
54137,357,141,3.0
54138,357,150,3.5
54139,357,153,2.5
54141,357,208,3.5
54142,357,223,3.5
54144,357,253,4.0
54145,357,260,4.0
54148,357,296,4.5
54149,357,300,3.0
54151,357,318,4.0
54152,357,337,3.5
54153,357,339,3.5
54154,357,356,3.5
54155,357,357,4.0
54156,357,364,3.5
54157,357,410,3.5
54158,357,440,3.5
54161,357,474,4.0
54162,357,480,4.0
54163,357,500,3.5
54164,357,508,4.5
54165,357,509,3.5
54167,357,527,5.0
54169,357,539,3.0
54170,357,551,5.0
54171,357,553,5.0
54172,357,586,4.0
54173,357,587,3.5
54174,357,588,4.5
54175,357,589,3.5
54176,357,590,3.5
54177,357,592,3.0
54178,357,593,4.5
54179,357,594,4.0
54180,357,595,4.0
54181,357,596,4.0
54182,357,597,4.0
54183,357,608,4.0
54187,357,708,3.0
54189,357,778,3.5
54190,357,780,4.0
54191,357,788,3.0
54193,357,858,5.0
54199,357,919,4.5
54202,357,953,5.0
54206,357,1028,4.5
54208,357,1035,4.5
54212,357,1073,3.5
54213,357,1080,5.0
54215,357,1089,3.0
54217,357,1097,3.5
54218,357,1101,4.0
54220,357,1136,4.5
54222,357,1196,4.5
54223,357,1197,4.5
54224,357,1198,4.0
54225,357,1206,4.0
54226,357,1207,5.0
54227,357,1208,3.5
54228,357,1210,4.0
54229,357,1213,5.0
54230,357,1219,4.5
54231,357,1220,3.0
54232,357,1221,5.0
54234,357,1225,5.0
54238,357,1246,5.0
54239,357,1247,4.5
54240,357,1252,3.5
54242,357,1258,5.0
54243,357,1259,4.0
54244,357,1265,4.5
54247,357,1270,4.0
54249,357,1276,5.0
54250,357,1282,3.0
54253,357,1291,3.5
54254,357,1307,4.5
54261,357,1380,4.0
54263,357,1387,4.0
54264,357,1393,4.5
54265,357,1394,5.0
54266,357,1407,3.5
54269,357,1500,2.5
54271,357,1517,3.0
54272,357,1580,3.5
54273,357,1584,3.0
54275,357,1682,3.5
54276,357,1704,5.0
54277,357,1721,4.0
54279,357,1777,3.0
54280,357,1784,3.5
54282,357,1917,3.0
54283,357,1923,4.0
54288,357,1961,4.5
54290,357,1968,4.0
54293,357,1997,4.5
54294,357,2005,4.5
54295,357,2011,4.0
54296,357,2012,4.0
54298,357,2028,4.5
54299,357,2054,3.5
54303,357,2080,3.5
54304,357,2081,5.0
54306,357,2100,3.5
54307,357,2115,4.0
54312,357,2174,4.5
54314,357,2291,4.0
54315,357,2324,4.0
54316,357,2329,4.0
54318,357,2355,3.0
54319,357,2396,3.0
54324,357,2502,4.0
54327,357,2599,4.0
54328,357,2628,3.0
54329,357,2657,3.0
54330,357,2683,3.0
54332,357,2700,4.5
54333,357,2706,3.5
54334,357,2710,4.0
54335,357,2716,4.0
54338,357,2762,5.0
54339,357,2797,4.0
54340,357,2804,5.0
54341,357,2858,3.5
54343,357,2918,4.0
54344,357,2959,4.5
54346,357,2987,3.0
54350,357,3114,5.0
54351,357,3147,4.0
54362,357,3481,3.0
54365,357,3578,4.5
54366,357,3897,5.0
54367,357,3911,4.5
54369,357,4018,2.0
54370,357,4022,4.0
54371,357,4027,5.0
54372,357,4034,3.5
54377,357,4246,4.5
54378,357,4306,4.0
54381,357,4370,4.0
54382,357,4447,4.0
54387,357,4720,4.5
54388,357,4848,4.0
54390,357,4878,5.0
54391,357,4886,4.0
54392,357,4896,3.5
54393,357,4963,4.5
54394,357,4979,3.5
54395,357,4995,4.0
54397,357,5299,4.0
54398,357,5445,4.0
54400,357,5502,3.5
54403,357,5669,2.5
54404,357,5816,4.0
54407,357,5989,4.5
54413,357,6377,4.5
